Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=c0c761c5bbd3c4ec6aabdcf08e7e1f59e7ffcb49fff9ec54f81fbb3a,1,0,31812.01609299751,31812.01609299751,31812.01609299751,31812.01609299751,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c0cb270103a42e39322f54b850db01bd7a5e8e94eaedb27b494075e8,1,0,42898.41497899033,42898.41497899033,42898.41497899033,42898.41497899033,1549.0,0.0008360533767373236,0.0,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000
GET,GET /api/v1/retrieve/Observation?_id=c0ce988336e0bbd66da9c206ee2b6def28e1653c9e061af6597e1046,1,0,19432.779662995017,19432.779662995017,19432.779662995017,19432.779662995017,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=c0d3b8243a837cfa0efaf34bc9eb122dfe2cb786a5eb4fc786345734,1,0,19361.687801996595,19361.687801996595,19361.687801996595,19361.687801996595,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=c0e302efbc3f62410b25bfde4a9ac85e9ab146dbe9c219be8288ae3a,1,0,31827.946896999492,31827.946896999492,31827.946896999492,31827.946896999492,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c0efeac5872244f511fc7d873a06ed7f4ed288c57ab0328b6fd49bf0,1,0,46522.02107800986,46522.02107800986,46522.02107800986,46522.02107800986,1549.0,0.0008360533767373236,0.0,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
GET,GET /api/v1/retrieve/Observation?_id=c0efef046cb6d228cd1dba9e0b09f9fcd6d664588a70454028755ef9,1,0,23777.853627994773,23777.853627994773,23777.853627994773,23777.853627994773,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=c0f53062da85316acd0abd4841f7506ced258cc0d7bfbc40be72ea1f,1,0,26162.88697399432,26162.88697399432,26162.88697399432,26162.88697399432,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=c0fa2345ffbb82fb3ce33f74971cd3c0abe2d2b37b408b5957adc772,1,0,31507.769007002935,31507.769007002935,31507.769007002935,31507.769007002935,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c101add5c700a210f2aaf96152f6cf26c72e65b13a901a09f42de3d8,1,0,33185.04100300197,33185.04100300197,33185.04100300197,33185.04100300197,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c105881ef9a2cb0ee7574bf61ba4c64a662f13a804e1a60eeb2d3f4a,1,0,9866.894027989474,9866.894027989474,9866.894027989474,9866.894027989474,1549.0,0.0008360533767373236,0.0,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900
GET,GET /api/v1/retrieve/Observation?_id=c10807b468021d5fcc33163c1e9636a062ae89af2f9efa977f0e444a,1,0,23778.484807000495,23778.484807000495,23778.484807000495,23778.484807000495,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=c10a8ce025fe4ba06a551fc43f0367451bf9185b7ee018368589d8da,1,0,27251.158596001915,27251.158596001915,27251.158596001915,27251.158596001915,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=c113f225c3862e43c7841494cff051a121dcc2fec58d81128830901b,1,0,1741.1519059969578,1741.1519059969578,1741.1519059969578,1741.1519059969578,1549.0,0.0008360533767373236,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,GET /api/v1/retrieve/Observation?_id=c117a77a48813e17ea38b98857a0e89d5d272bd75609766f8911a14b,1,0,11441.345188999549,11441.345188999549,11441.345188999549,11441.345188999549,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c119219165b88a44eda3088c31b173345a74bb0dae8a85e16ae7d4b5,1,0,24563.485634993413,24563.485634993413,24563.485634993413,24563.485634993413,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=c11dc028e38e997e00e9110922754c68481d923ff0a96a722c88f4df,1,0,16035.9328709892,16035.9328709892,16035.9328709892,16035.9328709892,1549.0,0.0008360533767373236,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,GET /api/v1/retrieve/Observation?_id=c12215c5045262ae495bc53dcac8be44e6add78afc769454177238bb,1,0,29618.823440003325,29618.823440003325,29618.823440003325,29618.823440003325,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c12e2466eb269ef2c65878c27b80888cca0c4ce2248405460ca58695,1,0,36756.531684004585,36756.531684004585,36756.531684004585,36756.531684004585,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c132366c234072c6be3098a37af20b7afdd16c4f22a02b805ea52fb1,1,0,46412.03505799058,46412.03505799058,46412.03505799058,46412.03505799058,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=c13e6f408b46a62aa647e86943926d93d8b642adcc831714de90ecdc,1,0,38564.71364499885,38564.71364499885,38564.71364499885,38564.71364499885,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c141b3dd1d405614357c1aec17c0b897c42bccd38a99b408c133c8c2,1,0,26384.889000008116,26384.889000008116,26384.889000008116,26384.889000008116,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=c1434e40e72fdad247acfea0b9dad18efb4dc6ccd35b087f010390ad,1,0,12229.281181993429,12229.281181993429,12229.281181993429,12229.281181993429,1549.0,0.0008360533767373236,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,GET /api/v1/retrieve/Observation?_id=c1440845f581ad524025740dbce338264727f47aba0a64eb6a89a1b9,1,0,12935.791665993747,12935.791665993747,12935.791665993747,12935.791665993747,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=c1447f1f96de6a8f185a4e7fda0700ab8a309a161fdb5f32a1ba5213,1,0,14400.928717004717,14400.928717004717,14400.928717004717,14400.928717004717,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=c1478d736dca1761c239119167a64e39d79ff2b0cb3545b510e8f3bd,1,0,31535.51487099321,31535.51487099321,31535.51487099321,31535.51487099321,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c1540c54c47b0b33e14eed36b47548974f236a14f426a3f3fb6f2615,1,0,32506.22131099226,32506.22131099226,32506.22131099226,32506.22131099226,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c17362f3b4fef2d3d72fd1dca22f3e3b7f4be5fd83268b0bf4b173e0,1,0,36860.284533991944,36860.284533991944,36860.284533991944,36860.284533991944,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c174c7c4b27f0962f076d1bc977126c5268a0d994c63d83eae18c887,1,0,14877.461045005475,14877.461045005475,14877.461045005475,14877.461045005475,1549.0,0.0008360533767373236,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,GET /api/v1/retrieve/Observation?_id=c1816c3474b16994d24ba83c6ffa8450768fd2ae747b15ce88dad0b0,1,0,12868.346968985861,12868.346968985861,12868.346968985861,12868.346968985861,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=c18778b9cf639330dfb62fe65d29aa71057e2f032947bb8cd03f6abe,1,0,79.04067100025713,79.04067100025713,79.04067100025713,79.04067100025713,1549.0,0.0008360533767373236,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,GET /api/v1/retrieve/Observation?_id=c18a30711ee538fbc1a435dc9dfcad09fdcd3e8b7070d7a8ce0a485d,1,0,32552.095502003795,32552.095502003795,32552.095502003795,32552.095502003795,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c191fac876d81a33cd1f2c8e143ffc0ae1e8594aae99fe75ac65860b,1,0,34193.08449298842,34193.08449298842,34193.08449298842,34193.08449298842,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c1923088fe76e5d9fff52a660ee03a8161c419c1d5458f6acc148470,1,0,33534.181732000434,33534.181732000434,33534.181732000434,33534.181732000434,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c192ba23c798783822a1f3b77e2c5c0ef16a212e7f05f35441ed5792,1,0,14385.916976010776,14385.916976010776,14385.916976010776,14385.916976010776,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=c199d1cd368172115fe6edbc3c8366d15d96d6156b6ed7344c2e60a8,1,0,23461.388074007118,23461.388074007118,23461.388074007118,23461.388074007118,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=c19bdaa14b6ae2d942f0322d3f3cbb75fd76a399ca31dd6eb966757d,1,0,13528.459178007324,13528.459178007324,13528.459178007324,13528.459178007324,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=c19c800fa0f055f267da3b9cb098b11c4816a0792f8799463b689913,1,0,32698.72632199258,32698.72632199258,32698.72632199258,32698.72632199258,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c1a955e380fca1a28bc36c9787ab604c6b71de7f9312f3931e29f678,1,0,27265.557726001134,27265.557726001134,27265.557726001134,27265.557726001134,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=c1ad305a3e11780225cfae46781a0801077e7d7abc52b7199669516b,1,0,32601.04187799152,32601.04187799152,32601.04187799152,32601.04187799152,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c1b0d5850b69571b4c35f275c88df58d74eb08a428cdfd55210ebdd3,1,0,36321.98214800155,36321.98214800155,36321.98214800155,36321.98214800155,1549.0,0.0008360533767373236,0.0,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
GET,GET /api/v1/retrieve/Observation?_id=c1b4ffa3f54b9c917381a1051fb8d09197a728b292766584d3e5de27,1,0,27258.12094900175,27258.12094900175,27258.12094900175,27258.12094900175,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=c1bbc0f4dcf7023922917bebb39305371f842613ae035bb35933444e,1,0,10962.108332008938,10962.108332008938,10962.108332008938,10962.108332008938,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c1c06358361a980e0f56299f33355ddeb3dde0e3cd34977ff2097362,1,0,29408.310939004878,29408.310939004878,29408.310939004878,29408.310939004878,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c1ccaecf2e56d45a6235e258e0b10f1204a2d554268342e9ecd1045e,1,0,45165.92950599443,45165.92950599443,45165.92950599443,45165.92950599443,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=c1cefb37d1fed185006ac4c2f81260bc6e20b7bc2b95a36ee7cfb4dc,1,0,2671.6539149929304,2671.6539149929304,2671.6539149929304,2671.6539149929304,1549.0,0.0008360533767373236,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,GET /api/v1/retrieve/Observation?_id=c1d85b6e5e2c1898cfa06bc9485f36b6fca639bbbe09a29a6e9f3e94,1,0,20692.46053400275,20692.46053400275,20692.46053400275,20692.46053400275,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=c1dea651cd5ed17604f9e39ffb59f7386ef2e2772b37ea2bf7d2fd10,1,0,36728.0236499937,36728.0236499937,36728.0236499937,36728.0236499937,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c1df30c20a68b32246ba3b443adcf54cf5c1075be61ddd529bdcdd4f,1,0,8731.811959994957,8731.811959994957,8731.811959994957,8731.811959994957,1549.0,0.0008360533767373236,0.0,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700
GET,GET /api/v1/retrieve/Observation?_id=c1e2e1e04d269bc9092c2587d8f22220d146e016e44e335ca469d6cd,1,0,6814.717037996161,6814.717037996161,6814.717037996161,6814.717037996161,1549.0,0.0008360533767373236,0.0,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800
GET,GET /api/v1/retrieve/Observation?_id=c1e308ba39d70213a94d44e1840ad1c0c52dfc1892c8ab0723f12426,1,0,15619.318398996256,15619.318398996256,15619.318398996256,15619.318398996256,1549.0,0.0008360533767373236,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,GET /api/v1/retrieve/Observation?_id=c1e69311c56380b8ec845ebb77856bc28b7c22f76577a7e725518225,1,0,36958.148754012655,36958.148754012655,36958.148754012655,36958.148754012655,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c1f508748834e609e8a6c2b3eccb42d4642deb910bce54f2f16c0125,1,0,29922.703616990475,29922.703616990475,29922.703616990475,29922.703616990475,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c1f5ec1b1357616bf2432fb3e1f6a9d6eb7b1df124ccad43befe88d8,1,0,4343.1839420081815,4343.1839420081815,4343.1839420081815,4343.1839420081815,1549.0,0.0008360533767373236,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,GET /api/v1/retrieve/Observation?_id=c1f86fb555698bf0fc5a4901caa7304d6c4c21a087aba04167b71bac,1,0,39262.251628009835,39262.251628009835,39262.251628009835,39262.251628009835,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c201609f4fe0d0f217282d864193ac8258597e7762437b8a2beb43c3,1,0,2988.23037200782,2988.23037200782,2988.23037200782,2988.23037200782,1549.0,0.0008360533767373236,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,GET /api/v1/retrieve/Observation?_id=c20a16ced2160c45ec34bdaea87da0663c4aeb3da72ad999a8e2d223,1,0,10566.866394001408,10566.866394001408,10566.866394001408,10566.866394001408,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c212fcd0f8dedccc5439d9ac8e506652a05353d35bd6d67ab61e89cd,1,0,32645.325208999566,32645.325208999566,32645.325208999566,32645.325208999566,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c213e3e4c1d948529d604f142976911f1bebe7af7950e3209c5edf05,1,0,29715.36204799486,29715.36204799486,29715.36204799486,29715.36204799486,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c21f8ed39b711ff55afc02bd21f66024426ae37e74d967ed31bc249a,1,0,8449.616466998123,8449.616466998123,8449.616466998123,8449.616466998123,1549.0,0.0008360533767373236,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,GET /api/v1/retrieve/Observation?_id=c22248f0f2c15533b6ccafe3ef5da64bf913d43ced1e00ab0aa8f8a8,1,0,32482.76490799617,32482.76490799617,32482.76490799617,32482.76490799617,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=c22e4ccfecbb8c2ab17ab5e1bc7bc08238e21c7dabda1aad4a486d79,1,0,851.5276810067007,851.5276810067007,851.5276810067007,851.5276810067007,1549.0,0.0008360533767373236,0.0,850,850,850,850,850,850,850,850,850,850,850
GET,GET /api/v1/retrieve/Observation?_id=c2382e6810d07a0d66fa9163a8749c5ef3df45d2eebc5a3aa7d37358,1,0,22203.35506000265,22203.35506000265,22203.35506000265,22203.35506000265,1549.0,0.0008360533767373236,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,GET /api/v1/retrieve/Observation?_id=c238564bb25ab9aa79ee700bb732eaaf1d20202aba7ebdb1f5898beb,1,1,10766.919033994782,10766.919033994782,10766.919033994782,10766.919033994782,36.0,0.0008360533767373236,0.0008360533767373236,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c2386337f5e4875f6887133909304b9ca8b47888b662476f917f7d0c,1,0,23802.58869600948,23802.58869600948,23802.58869600948,23802.58869600948,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=c23f1bdc57ed19cfe4c42cdc886d8153c144417ef2942681fb45a9b5,1,0,29445.922154991422,29445.922154991422,29445.922154991422,29445.922154991422,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=c241d38af3a0f7f12bc224666abd1034d016aa044e4da95e0f3684e7,1,0,25899.952055013273,25899.952055013273,25899.952055013273,25899.952055013273,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=c24374505d85570c0941ec486256e98c63937a9a50cee82225ffd437,1,0,46462.26546900289,46462.26546900289,46462.26546900289,46462.26546900289,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=c24e7c0d77e595e70ba6a718b8c4542e9d3b1b110e7eec5cf823c1c8,1,0,1935.0871929927962,1935.0871929927962,1935.0871929927962,1935.0871929927962,1549.0,0.0008360533767373236,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,GET /api/v1/retrieve/Observation?_id=c258377512c79ed997e2b05e1ec7ae8de502e0c22104398afbbf7a92,1,0,10664.786957000615,10664.786957000615,10664.786957000615,10664.786957000615,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c26219f8270377c9c8657f55a8c9743e08a303d493cb29e5de4996c4,1,0,33345.9683060064,33345.9683060064,33345.9683060064,33345.9683060064,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c2660fee339d4335ec6dfa9474ae245f3642846888e58a28b08140fc,1,0,21338.98562399554,21338.98562399554,21338.98562399554,21338.98562399554,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=c266156bfaf177cd94375088e2611d1624062a5c12d344a5940981ff,1,0,14065.074468991952,14065.074468991952,14065.074468991952,14065.074468991952,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=c26c1b98781d0926e8bd9f8518f5aeb2ffccf2956e4a457532e2063d,1,1,8625.110516004497,8625.110516004497,8625.110516004497,8625.110516004497,36.0,0.0008360533767373236,0.0008360533767373236,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
GET,GET /api/v1/retrieve/Observation?_id=c26eac72b21f076cdfdb0f42f677c5c932204db13f52289850d54e19,1,0,20342.040060000727,20342.040060000727,20342.040060000727,20342.040060000727,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=c27148d374fd5ecce0fbdc72678dd3ee9ea7d1d037fd8418840b41f0,1,0,33516.42389499466,33516.42389499466,33516.42389499466,33516.42389499466,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=c27324a5a850c438c1526ea889f3044f7e22cf3fbfbea69bd2ea1ed3,1,0,11468.72822799196,11468.72822799196,11468.72822799196,11468.72822799196,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=c273b534e25df3fdc6d3e78118585c5fb3979ab2015a4447572aa9d0,1,0,39407.78795199003,39407.78795199003,39407.78795199003,39407.78795199003,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c277167b38afb04f63e3d2f547852d02c8fcb1b717f20e99a3c4c110,1,0,29833.83330599463,29833.83330599463,29833.83330599463,29833.83330599463,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=c277fb2581f045144689cd4b7e3de30ecad15c899a8000b12705e390,1,0,19026.912209999864,19026.912209999864,19026.912209999864,19026.912209999864,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=c278a26de9622b80ee4b1327da35af67f06025327e12317497df3f3f,1,0,1447.3249949951423,1447.3249949951423,1447.3249949951423,1447.3249949951423,1549.0,0.0008360533767373236,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,GET /api/v1/retrieve/Observation?_id=c27fd7214dd61ed983ca4cc1a50c28a424b39391254c7bf87ab74019,1,0,1587.0199450000655,1587.0199450000655,1587.0199450000655,1587.0199450000655,1549.0,0.0008360533767373236,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,GET /api/v1/retrieve/Observation?_id=c2808729eef6cd077496fdaa51742318aebd036a82c96cc681e04e2d,1,0,33313.998058991274,33313.998058991274,33313.998058991274,33313.998058991274,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=c283f38b7e0dea1e47fcc7cf89fab84e46dae34512f8dcf03d7ba4cd,1,0,12540.305645990884,12540.305645990884,12540.305645990884,12540.305645990884,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=c2844c1afb294547a5c5e3ea8f5699f75709118e5f352a6bdc5c43bb,1,0,21294.55874899577,21294.55874899577,21294.55874899577,21294.55874899577,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=c28a13fd3b345f6a2a4ae296f7c0def267c4afd9411c18affacc7e42,1,0,36722.00168100244,36722.00168100244,36722.00168100244,36722.00168100244,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=c2934cadc83e5ed3fde2c5ea2ef89e260c2ed7788c30bb1e0cbdc8ed,1,0,39473.53801999998,39473.53801999998,39473.53801999998,39473.53801999998,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=c298543b4493f68729b091fa31356933dcc5c216b88b6895d02fc63b,1,0,20365.525400004117,20365.525400004117,20365.525400004117,20365.525400004117,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=c29ab281b580897db1fb082faff1a1cd8962159e8816514b01953ac0,1,0,46352.104744000826,46352.104744000826,46352.104744000826,46352.104744000826,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=c29b46714ec7572e146f8ab5669b5ca8597d5e811a1069ce15096f2c,1,0,660.7495299977018,660.7495299977018,660.7495299977018,660.7495299977018,1549.0,0.0008360533767373236,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,GET /api/v1/retrieve/Observation?_id=c2a20923535bab3b2813a15671f837d651a7d9cd35a50583a03dd096,1,0,27338.66988599766,27338.66988599766,27338.66988599766,27338.66988599766,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=c2a341c9a6350db81900fed3f994706459f517d0b371a740dade90d9,1,0,19430.129099011538,19430.129099011538,19430.129099011538,19430.129099011538,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=c2a8934ecc69bcf0d1096815055ce6ea08c2068e5d776c4f9933fe96,1,0,33340.16871100175,33340.16871100175,33340.16871100175,33340.16871100175,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
